Filename,Extracted Text
7325-Poonam-Singh.pdf,"John Jacobs Eyewear INVOICE

2nd Floor, Garuda Mall, Magrath Road, Ashok Nagar, Bangalore - 560025

 

 

 

 

 

Bill To Invoice # 7325
Poonam Singh Invoice Date 05/08/2023
56, Bluebell Boulevard, Chandigarh,
Haryana, India P.O.# 245
QTY DESCRIPTION UNIT PRICE AMOUNT

2 Police Wrap Around Sports Sunglasses 3,999.00 7,998.00

4 IDEAL Full Rim Spectacle Frames 899.00 3,596.00

Subtotal 11,594.00

GST 18.0% 2,086.92

TOTAL X 13,680.92

 

Powered by Invoice Home
"
ApexInvoice_2024-07-18_18-28-07_80.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

78 Crystal Heights, Subhanpura Road, Near Sardar Patel Stadium, .
Address 9 P Invoice Date 09-01-2023
Gujarat-390007

Panne. | ———coksbaasz———SSSSCS~*d:C*éd RN «dB
ee
PName | _______Tarvikepoor Si

Add 78 Crystal Heights, Subhanpura Road, Near Sardar Patel Stadium, Terms of 30D
ress Gujarat-390007 Payment ays

24GZGKH8650X1Z6 9085
COKMS8443Z 08-02-2023

ee

em
——CC [C—O Cr Ur UCU
OO

Sub Total 50403.70
Terms & Conditions Discount 2520.19
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 47883.52

 

Authorised signature
"
19001-Amit-Singh.pdf,"INVOICE

INVO

Ol 19001

INVOICE DATE 01/05/2023

P.O.# ksi

 

FROM BILL TO

Lenskart.com Amit Singh

98, 27th Main Rd, 1st 55, Carnation Road,
Sector, HSR Layout, Jaipur, Rajasthan, India

Bangalore - 560102

DESCRIPTION
Ray-Ban Aviator Classic Sunglasses

Fastrack UV Protected Aviator Sunglasses

UNIT PRICE
2,099.00
1,599.00

QTY

SUBTOTAL

GST 18.0%

TOTAL

INVOICE TOTAL

% 8,727.28

AMOUNT
4,198.00
3,198.00

7,396.00

1,331.28

% 8,727.28

Powered by Invoice Home
"
Invoice_2024-06-24_11-25-09_11.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Swati Kapoor

17, Olive Drive

Mangalore

Contact no.: 9332080494 Email: swatikapoor@gmail.com

Item Name HSN/SAC Qty

Fitovers Polarized
Sunglasses 9008 1
Nova Bluecut
Eyeglasses (Zero

Power) 9004 3
Puma Men’s
Wayfarer Sunglasses 9005 1

Terms & Conditions

Invoice details:

Invoice no.: 262
Date issued: 27-04-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24GRCMR2204Z1Z6
Pan: LFLRJ8776R

State: Karnataka

Unit Price

4709.00

2286.00

2756.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 4709.00
18% 6858.00
18% 2756.00
14323.00

18% 2578.14
16901.14
"
ApexInvoice_2024-07-18_18-28-47_120.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

67 Diamond Palace, Ghod Dod Road, Near Magdalla Port, Gujarat- .

Panwo. [SSCA SCSC~*~“‘*~*dCS*é«id NSCS
[station [surat

67 Diamond Palace, Ghod Dod Road, Near Magdalla Port, Gujarat- Terms of
Address 30Days
395007 Payment

. 24OKMET3547Z1Z7 9577
ERBDO7411L 11-09-2023

rent rice ast [total |
——™—S.. Tr hr ULC
OO

Sub Total 90169.70
Terms & Conditions Discount 4508.49
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 85661.22

 

Authorised signature
"
Invoice_2024-06-24_11-25-50_52.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Pallavi Desai

15, Rosewood Path

Bangalore

Contact no.: 9816035021 Email: pallavidesai@gmail.com

Item Name HSN/SAC Qty
Carrera Unisex-Adult
Rectangular
Sunglasses 9005 3

Ray-Ban Aviator
Classic Sunglasses 9004 2
Fastrack UV
Protected Aviator
Sunglasses 9006 1

Terms & Conditions

Invoice details:

Invoice no.: 214
Date issued: 28-12-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24SRQGH7888E12Z7
Pan: WHZZ19213X

State: Karnataka

Unit Price

4034.00

3805.00

1203.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 12102.00
18% 7610.00
18% 1203.00
20915.00
18% 3764.70
24679.70
"
OpticalInvoice_2024-07-18_18-29-27_32.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

29-10-2023 EC1656 27-10-2023 29-10-2023

Bill To Ship To

Aarti Gupta Aarti Gupta
89 Sapphire Plaza, Rajkot Road, Near Trikon Baug, Gujarat-360001 89 Sapphire Plaza, Rajkot Road, Near Trikon Baug, Gujarat-360001

State: Maharashtra State: Maharashtra
GSTIN: 24EOLSH2975F1Z5 PAN: LUMLY2167N GSTIN: 24EOLSH2975F1Z5 PAN: LUMLY2167N

Seno [Wem Description [WSN [Rate batch [ty [cast [5057
1 Carrera Unisex-Adult 7697 757.00 20231029-454 16 1090.08 1090.08 14292.16
Rectangular Sunglasses
2 Ray-Ban Men’s Wayfarer 7309 2833.00 20231029-773 13 3314.61 3314.61 43458.22
Sunglasses
4821.00 20231029-003 } 2077.80 80 | 8677.20 | 80 | ana77s60 60
Gucci Men’s Aviator Sunglasses

SUB TOTAL 171525.98
Discount 8576.30

GRAND TOTAL 162949.68
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
ApexInvoice_2024-07-18_18-27-00_13.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

a

89 Ruby Residency, Gondal Road, Near Galaxy Cinema, Gujarat-360001 .

a
FF
hip To [station [surat

89 Ruby Residency, Gondal Road, Near Galaxy Cinema, Gujarat-360001 Terms of
Address 30Days
Payment

. 24RPQIM6112)1Z2 | LRNo =—‘[9602
PSSNQ5550C 19-06-2023

ren st rice ast [total |
C—O
OO

Sub Total 41654.00
Terms & Conditions Discount 2082.70
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 39571.30

 

Authorised signature
"
OpticalInvoice_2024-07-18_18-30-10_75.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

29-03-2023 EC1369 27-03-2023 29-03-2023

Bill To Ship To

Raj Malhotra Raj Malhotra
23 Pearl Paradise, CG Road, Near Law Garden, Gujarat-380009 23 Pearl Paradise, CG Road, Near Law Garden, Gujarat-380009

State: Maharashtra State: Maharashtra
GSTIN: 24PJJPT7589W1Z8 PAN: DMSXL7795C GSTIN: 24PJJPT7589W1Z8 PAN: DMSXL7795C

[srino [Rem Description | HSN [Rate | Batch | Gy | COST | sosT

1 Gucci Women’s Cat-Eye 7646 2042.00 20230329-605 16 2940.48 2940.48 38552.96
Sunglasses
2 Calvin Klein Men’s Rectangular | 9-45 839.00 20230329-685 16 1208.16 1208.16 15840.32
Sunglasses
Emporio Armani Women’s 7133 4808.00 20230329-836 } a2ai.ce 68 | sz2i.se_ | 68 | 30779536 36
Aviator Sunglasses

SUB TOTAL 162188.64
Discount 8109.43

GRAND TOTAL 154079.21
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
ApexInvoice_2024-07-18_18-27-59_72.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details
Ashok Kumar | InvoiceNo | 1448

23 Pearl Point, Science City Road, Near SG Highway, Gujarat-380060 .

aefno ifiey——_—*s
[staton sure —_—|

23 Pearl Point, Science City Road, Near SG Highway, Gujarat-380060 Terms of
Address 30Days
Payment

. 24FCRHO2878Y1Z3 9827

rent rice ast [total |
——— CY[— rr rr Ud
OO

Sub Total 73266.20
Terms & Conditions Discount 3663.31
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 69602.89

 

Authorised signature
"
OpticalInvoice_2024-07-18_18-30-03_68.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

06-12-2023 EC1329 04-12-2023 06-12-2023

Bill To Ship To
Richa Singh Richa Singh
12 Sapphire Heights, Prahladnagar Road, Near Prahladnagar Garden, Gujarat- 12 Sapphire Heights, Prahladnagar Road, Near Prahladnagar Garden, Gujarat-380015
380015

State: Maharashtra State: Maharashtra
GSTIN: 24NRYMX720311Z4 PAN: XQHAE4982) GSTIN: 24NRYMX720311Z4 PAN: XQHAE4982)

[srino [tem Description | HSN [Rate | Batch | Gy | COST | sosT

1 Vogue Eyewear Women's 8151 1526.00 20231206-147 12 1648.08 | 1648.08 21608.16
Round Sunglasses
2 . 8054 805.00 20231206-774 16 1159.20 1159.20 15198.40
Puma Men’s Aviator Sunglasses
Oakley Men’s Rectangular
8712 628.00 20231206-809 | ean7e 72 | sain | 72 | aastae 44
Sunglasses

SUB TOTAL 44958.00
Discount 2247.90

GRAND TOTAL 42710.10
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
PerfectVisionInvoice_2024-07-08_18-33-39_68.pdf,"Aa
<o
Perfect Vision Opticals

28, 1st Floor, 2nd Cross, 1st Block, RT Nagar, Mumbai-400050
GSTIN: 28AJHCU1234L1ZA PAN: RFRBG5397G

INVOICE

Invoice No: 28635 BILL TO

Invoice Date: 31-03-2021 Priya Verma

P.O.No: 6753 84, Cedar Street

P.O.Date: 29-03-2021 Mysore

Ref No: 6966 Pan No: XYXAU9389J

Ref Date: 31-03-2021 Mobile No: 9816001441
Email: priyaverma@gmail.com
GSTIN: 240YZER1332J1Z7

Description In Detail Discount

Vincent Chase Blue Cut 4739.00 4502.05
Computer Glasses

1741.00 3307.90

2879.00 2735.05

10545.00

Sub Total 10545.00
IGST @ 18% 1898.10

Grand Total 12443.10
PAYMENT METHOD
we Accept the PayPal, Master Card, VISA and E- Wallets
Terms & Condition:

1. Goods Once Sold Will Not be Taken Back
2. Goods Can be Exchanged During 2:00 pm to 4:00 pm

Thank you for business & visit Again

 
"
ApexInvoice_2024-07-18_18-27-37_50.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

78 Crystal Heights, Subhanpura Road, Near Sardar Patel Stadium, .
Address 9 P Invoice Date 13-07-2023
Gujarat-390007

0
[station [surat

| Name |
Gujarat-390007 Payment
a
:

rent rice ast [total |
[Vogue Women’s WayarerSunglases | 7648 | 100% | 60 | 14500 | 156600] —1026600_|
Persot Rectangular Sunglasses | _@251 | 100% | 90 | 9000 | vas600| —955800_|
—™~—C [Si rr Ur
OO

Sub Total 92281.90
Terms & Conditions Discount 4614.10
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 87667.81

 

Authorised signature
"
27046-Priya-Nair.pdf,"INVOICE

 

FROM BILL TO

Gangar Eyenation Priya Nair

No. 50, MG Road, Near 41, Orchid Circle, Kochi,
Trinity Circle, Bangalore - Kerala, India

560001

DESCRIPTION UNIT PRICE
Lenskart Polarized Wayfarer Sunglasses 2,999.00
Tommy Hilfiger Aviator Sunglasses 1,999.00

INVOICE # 27046

INVOICE DATE 16/04/2023

P.O.# 83206

QTY

SUBTOTAL

GST 18.0%

TOTAL

INVOICE TOTAL

~ 17,692.92

AMOUNT
8,997.00
5,997.00

14,994.00

2,698.92

= 17,692.92

Powered by Invoice Home
"
Invoice_2024-06-24_11-26-32_94.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Sunil Kumar

23, Marigold Lane

Bangalore

Contact no.: 9804406356 Email: sunilkumar@gmail.com

Item Name HSN/SAC Qty
Bobster Eyewear
Fuel Photochromic
Goggles 9008 3

Police Men’s Round
Sunglasses 9007 2
Nova Bluecut
Eyeglasses (Zero
Power) 9004 3

Terms & Conditions

Invoice details:

Invoice no.: 459
Date issued: 25-09-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24XOSNT2051K1Z2
Pan: SPPDY2230H

State: Karnataka

Unit Price

1397.00

2154.00

4840.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 4191.00
18% 4308.00
18% 14520.00
23019.00

18% 4143.42
27162.42
"
ApexInvoice_2024-07-18_18-27-05_18.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

78 Crystal View, Old Padra Road, Near Inox Multiplex, Gujarat-390020 .

Peete iia
ee
PName [Shreyas —SSS—i

78 Crystal View, Old Padra Road, Near Inox Multiplex, Gujarat-390020 Terms of
Address 30Days
Payment

24PKRSS1684C1Z7 9005
RUGZ3305L 03-06-2023

ee

rem
——— CY[—r rr Ur Ud
OO

Sub Total 36851.40
Terms & Conditions Discount 1842.57
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 35008.83

 

Authorised signature
"
7632357-Sunita-Sharma.pdf,"INVOICE # 1632357 INVOICE DATE 07/06/2023

P.O.# 1307

 

BILL TO Vasan Eye Care
Sunita Sharma 44, 3rd Floor, JNC Road,
31, Marigold Drive, Bangalore, Koramangala 5th Block, Bangalore
Karnataka, India - 560095
oun 4 DESCRIPTION UNIT PRICE AMOUNT
2 Tommy Hilfiger Aviator Sunglasses 2,799.00 5,598.00
2 John Jacobs Clubmaster Sunglasses 2,399.00 4,798.00
Subtotal 10,396.00
GST 18.0% 1,871.28

INVOICE TOTAL X 12,267.28

Powered by Invoice Home
"
PerfectVisionInvoice_2024-07-08_18-33-43_72.pdf,"dM nw
<o
Perfect Vision Opticals

28, 1st Floor, 2nd Cross, 1st Block, RT Nagar, Mumbai-400050
GSTIN: 28AJHCU1234L1ZA PAN: RFRBG5397G

INVOICE

Invoice No: 44612 BILL TO

Invoice Date: 19-08-2021 Shruti Shah

P.O.No: 5050 66, Tulip Path

P.O.Date: 17-08-2021 Hubli

Ref No: 5929 Pan No: HDZQX1766M

Ref Date: 19-08-2021 Mobile No: 9820653589
Email: shrutishah@gmail.com
GSTIN: 24FHRLP4831R1Z1

Description In Detail Discount

Vogue Eyewear Women’s 1432.00 1360.40
Round Sunglasses

Calvin Klein Square Sunglasses 4560.00 8664.00

Fitovers Polarized Sunglasses 4105.00 3899.75

TOTAL 13924.15

Sub Total 13924.15
IGST @ 18% 2506.35

Grand Total 16430.50
PAYMENT METHOD
we Accept the PayPal, Master Card, VISA and E- Wallets
Terms & Condition:

1. Goods Once Sold Will Not be Taken Back
2. Goods Can be Exchanged During 2:00 pm to 4:00 pm

Thank you for business & visit Again

 
"
2451-Rohit-Chawla.pdf,"Optik Eyewear

No 22, 4th Cross, Sampige Road, Malleswaram, Bangalore - 560003

Bill To Invoice # Invoice Date
Rohit Chawla 2451 01/10/2023
42, Jasmine Avenue,

India 5291

ol] Description Unit Price Amount

2 Ray-Ban Hexagonal Flat Lenses Sunglasses 3,599.00 7,198.00

3 Fastrack UV Protected Aviator Sunglasses 1,299.00 3,897.00

i anil
Subtotal 11,095.00
GST 18.0% 1,997.10

Invoice Total = 13,092.10

|

Powered by Invoice Home
"
7328-Manish-Joshi.pdf,"John Jacobs Eyewear INVOICE

2nd Floor, Garuda Mall, Magrath Road, Ashok Nagar, Bangalore - 560025

 

 

 

 

 

Bill To Invoice # 7328
Manish Joshi Invoice Date 08/08/2023
47, Lily Lane, Jaipur, Rajasthan,
India P.O.# 248
QTY DESCRIPTION UNIT PRICE AMOUNT

3 Fastrack Unisex Round Sunglasses 1,599.00 4,797.00

2 Persol Classic Round Sunglasses 3,999.00 7,998.00

Subtotal 12,795.00

GST 18.0% 2,303.10

TOTAL ¥ 15,098.10

 

Powered by Invoice Home
"
Invoice_2024-06-24_11-25-01_3.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Vikash Mehta

28, Lotus Drive

Belgaum

Contact no.: 9794710514 Email: vikashmehta@gmail.com

Invoice details:

Invoice no.: 548
Date issued: 03-02-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24WUXLS8726Q1Z9
Pan: NMRCV7059Z

State: Karnataka

Item Name HSN/SAC Qty

Puma Men’s

Unit Price

1525.00

IGST Amount

Wayfarer Sunglasses 9006 2

Lenskart Air Wrap-

4863.00

Around Sunglasses 9004 1

Carrera Unisex-Adult
Rectangular

1839.00

Sunglasses 9005 2

Terms & Conditions

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

18% 3050.00
18% 4863.00
18% 3678.00
11591.00

18% 2086.38
13677.38
"
OpticalInvoice_2024-07-18_18-30-27_92.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

24-09-2023 EC1608 22-09-2023 24-09-2023

Bill To Ship To

Deepak Kumar Deepak Kumar
23 Pearl Paradise, CG Road, Near Law Garden, Gujarat-380009 23 Pearl Paradise, CG Road, Near Law Garden, Gujarat-380009

State: Maharashtra State: Maharashtra
GSTIN: 24NDWYA8720Y1Z9 PAN: TKZCW5328) GSTIN: 24NDWYA8720Y1Z9 PAN: TKZCW5328J

[srino [Item Description | HSN [Rate | Batch | Gy | COST | sosT

1 Polarized Wrap Around Sports | g-o4 572.00 20230924-920 14 566.28 566.28 7424.56
Sunglasses
Diesel Women’s Rectangular
2 7116 1655.00 20230924-807 14 2085.30 2085.30 27340.60
Sunglasses
Titan Men’s Wayfarer 8171 4647.00 20230924-786 | a3o4.60 60 | s364.00 | 60 | 30966820 20
Sunglasses

SUB TOTAL 144434.36
Discount 7221.72

GRAND TOTAL 137212.64
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
Invoice_2024-06-24_11-26-30_92.pdf,"INVOICE

Invoice From :

Specsworld Opticians

45, 4th Main, Jayamahal Extension, Mumbai - 400005
specsworldopticians@gmail.com

Contact no.: 9900232338

Invoice To:

Sangeeta Rao

21, Marigold Drive

Bangalore

Contact no.: 9388915048 Email: sangeetarao@gmail.com

Item Name HSN/SAC Qty
Puma Men’s
Wayfarer Sunglasses 9007 2

Calvin Klein Square

Sunglasses 9004 1
Carrera Unisex-Adult

Rectangular

Sunglasses 9006 3

Terms & Conditions

Invoice details:

Invoice no.: 880
Date issued: 16-09-2020
GSTIN: 29AADCS3456G1ZR
Pan: RFRBG7060G

State: Maharashtra

GSTIN: 24TEOAR1877G1Z2
Pan: TCRLM8306K

State: Karnataka

Unit Price

2576.00

865.00

2836.00

Sub total
IGST

Grand Total

1. Payment terms are valid thirty (20) days from the date of this invoice, subject to a ¥2 of 2%

discount if paid within ten (10) days of the date of this invoice.
2. 30 days limited warranty unless stated otherwise in this invoice.

3. Balance due within 15 days of Invoice date. There shall be 10% Interest per Month thereafter.

4. A copy of this invoice is required, otherwise the warranty process stated herein will be delayed.

IGST Amount

18% 5152.00
18% 865.00
18% 8508.00
14525.00
18% 2614.50
17139.50
"
OpticalInvoice_2024-07-18_18-30-50_115.pdf,"TAX INVOICE
OPTICAL GLASSES

Plot No. 45, GIDC Industrial Estate, Vatva, Anmedabad, Gujarat

OPTICAL GLASSES GSTIN: 27AJHCU1234L1ZA
PERFECTING YOUR EYE PAN: RTRBGS397G

Invoice No Invoice Date Order No Order Date Ref No om DEI KS Destination Dispatch Through

27-07-2023 EC1920 25-07-2023 27-07-2023

Bill To Ship To

Rina Das Rina Das
78 Crystal Paradise, Dandia Bazar Road, Near Kirti Stambh, Gujarat-390001 78 Crystal Paradise, Dandia Bazar Road, Near Kirti Stambh, Gujarat-390001

State: Maharashtra State: Maharashtra
GSTIN: 24FUWOU6925R1Z5 PAN: OZCCD7056R GSTIN: 24FUWOU6925R1Z5 PAN: OZCCD7056R

[srino [tem Description | HSN [Rate | Batch | Gy | cst | sesT

1 . . 7319 3881.00 20230727-597 12 4191.48 4191.48 54954.96
Fossil Men’s Aviator Sunglasses
2 Police UV Protected Square | 7359 4777.00 20230727-161 14 6019.02 | 6019.02 78916.04
Sunglasses
Calvin Klein Polarized
8112 1824.00 20230727-687 } 3202.20 | 20 } 3283.20 | 20 | 4304640 40
Sunglasses

SUB TOTAL 176917.40
Discount 8845.87

GRAND TOTAL 168071.53
Terms & Condition
1) Goods once sold will not be taken back or exchanged
2) Any warranty claim will not be accepted without warranty card
3) Payment to be made within 30 days

 
"
ApexInvoice_2024-07-18_18-28-38_111.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

78 Crystal View, Old Padra Road, Near Inox Multiplex, Gujarat-390020 .

aefno fia =i
ee

78 Crystal View, Old Padra Road, Near Inox Multiplex, Gujarat-390020 Terms of
Address 30Days
Payment

24SPVGM643401Z7 9557
RVNXM8831G 28-07-2023

a
OC [—
OO

Sub Total 65767.30
Terms & Conditions Discount 3288.37
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 62478.94

 

Authorised signature
"
19010-Anjali-Desai.pdf,"INVOICE

 

FROM BILL TO

Lenskart.com Anjali Desai

98, 27th Main Rd, 1st 7, Magnolia Drive, Surat,
Sector, HSR Layout, Gujarat, India

Bangalore - 560102

DESCRIPTION UNIT PRICE
Persol Rectangular Sunglasses 3,599.00
Fastrack Gradient Wayfarer Sunglasses 2,999.00

INVOICE # 19010

INVOICE DATE 10/05/2023

P.O.# 0840

QTY

SUBTOTAL

GST 18.0%

TOTAL

INVOICE TOTAL

~ 15,571.28

AMOUNT
7,198.00
5,998.00

13,196.00

2,375.28

= 15,571.28

Powered by Invoice Home
"
ApexInvoice_2024-07-18_18-27-10_23.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,

Mumbai, Maharashtra
GSTIN: 27AAACR7147G1ZQ

Bill To Invoice Details

56 Diamond Plaza, Athwalines Road, Near Kargil Chowk, Gujarat-395007 .

aefno fini
ee
PName | _____Deeparai Si

56 Diamond Plaza, Athwalines Road, Near Kargil Chowk, Gujarat-395007 Terms of
Address 30Days
Payment

24NTUGWS5821N1Z7 9984
CKIZN3658F 21-06-2023

ee

rem
OC Y[—
OO

Sub Total 57389.30
Terms & Conditions Discount 2869.47
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 54519.84

 

Authorised signature
"
ApexInvoice_2024-07-18_18-27-32_45.pdf,"V7 APEX EYEWEAR

APEX WEAR
Tax Invoice

New Hind House, Narottam Morarjee Marg, Ballard Estate,
Mumbai, Maharashtra
GSTIN: 27AAACR7/147G1ZQ

Bill To Invoice Details

45 Ruby Residency, Chandkheda Road, Near Gandhinagar Highway, .
Address Y , . ser wey Invoice Date 20-04-2023
Gujarat-382424

nS
[station [surat

| Name | |
Gujarat-382424 Payment
a
:

rent rice ast [total |
[rd
OO

Sub Total 117746.30
Terms & Conditions Discount 5887.32
1. Goods once sold will not be taken back or exchanged.
2. Please make the payment within 30 days. Grand Total 111858.99

 

Authorised signature
"
